Name,lat,lon,Routes
Western & 69th Street,41.768220451,-87.68320658399999,"49,67,94,X49"
California & 42nd Street,41.817309279,-87.694345085,94
Racine & Garfield,41.794467556,-87.654794075,44
Central & Lawrence,41.967686252,-87.76738701200001,85
Cottage Grove & Marquette Rd,41.774872719,-87.60569198600001,4
Cicero & Maypole,41.884361001,-87.74534099899999,54
Harrison & Central Park,41.873474367,-87.71555644600001,7
Grand & Franklin,41.891507383000004,-87.63563347899999,65
Irving Park & Southport,41.954273599000004,-87.664341904,"9,80"
87th Street & Dorchester,41.736804475,-87.590641734,87
Foster & Tripp,41.975396294,-87.73447122,92
Lawrence & Western,41.968536516,-87.689141855,81
Montrose & Kimball,41.961071000000004,-87.713245,78
59th Street & Sacramento,41.786275273,-87.698172273,59
Roosevelt & Loomis,41.866810805,-87.66133342299999,12
59th Street & Halsted,41.78695303,-87.64510502799999,59
55th Street & Laramie,41.792823411,-87.752138945,"55A,55N"
Fullerton & Melvina,41.923691997,-87.780615935,74
Pershing & King Drive,41.823754637,-87.617350229,39
119th Street & Wentworth,41.677916386999996,-87.627568924,119
North Ave & Ashland,41.910556568000004,-87.667877734,72
95th Street & Leavitt,41.720889214,-87.67735639,95
Lawrence & Austin/Mason,41.967586664,-87.776928052,"81W,91"
Montrose & Menard,41.960354001,-87.77225200000001,78
35th Street & Wallace,41.830750935,-87.640968539,35
111th Street & Bell,41.69174656,-87.677688959,112
Lunt & Western,42.008656405,-87.68995666200001,96
Clinton & Jackson,41.878140001,-87.64115100000001,"7,60,126,157"
Ogden & Taylor,41.868931966999995,-87.68084430799999,12
Foster & Kostner,41.975483066,-87.738211471,92
Addison & Melvina,41.94566,-87.781481999,152
Ashland & Garfield,41.794148873000005,-87.66443237799999,"9,X9"
Kimball & Montrose,41.961042,-87.713061,82
Western & 59th Street,41.786289036,-87.68396368799999,"49,X49"
103rd Street & Michigan,41.707286313000004,-87.620041179,106
Belmont & Harlem,41.938068465,-87.80647019700001,77
Armitage & Kostner,41.917109391,-87.736172203,73
Jackson & Kedzie,41.87739519,-87.706278115,126
79th Street & Kenwood,41.75148299,-87.591741289,79
Fullerton & Kilbourn,41.924419121999996,-87.738914059,74
Chicago & Menard,41.894849923,-87.770609181,66
55th Street & Cicero,41.793187288,-87.742650326,"55A,55N"
103rd Street & Wentworth,41.707163711999996,-87.62867584700001,103
Armitage & California,41.917552961999995,-87.697034074,73
Roosevelt & California,41.866605987,-87.69620946299999,12
43rd Street & Drexel,41.816898977,-87.60458649600001,43
95th Street & St. Lawrence,41.722077669,-87.609220559,"N5,95,100,115"
119th Street & Loomis,41.677669941,-87.656386379,119
115th Street & Watkins,41.684794389000004,-87.66608270299999,111
Irving Park & Fremont,41.954599230999996,-87.65200367899999,"80,X9"
Jackson & Karlov,41.877107645,-87.728195509,126
Chicago & Sangamon,41.896391854,-87.651707977,66
Montrose & Linder,41.960634751,-87.764651225,78
87th Street & Kostner,41.734798305,-87.73099759899999,87
Addison & Forest Preserve Avenue,41.9450165,-87.825614695,152
87th Street & Ashland,41.735675527,-87.662562002,87
Pershing & Kedzie,41.822521588,-87.70463902899999,39
106th Street & Avenue O,41.702679205,-87.540248568,"26,100"
Lawrence & Hamlin,41.968197944,-87.723249265,81
87th Street & Lawndale,41.734871454,-87.714194244,87
Clark & Howard,42.019185166999996,-87.676325275,"22,97,201,205,206"
Cicero Blue Line Station,41.871613955,-87.74506329,54
Chicago & Austin Terminal,41.894925531999995,-87.77484321,66
Cottage Grove & 37th Street,41.827829075,-87.608965719,4
Milwaukee & Armitage,41.917707001,-87.688967999,56
Jeffery & 67th Street,41.773154235,-87.57657822799999,"J14,15"
Halsted & Milwaukee/Grand (Blue Line),41.891455554000004,-87.647708659,"8,132"
Lincoln & Bryn Mawr,41.983049115,-87.694736095,11
Archer & Lavergne,41.798059267,-87.74767867,"62,62H"
Ashland & 57th Street,41.790455531999996,-87.664633149,9
Ashland & Irving Park,41.954090956,-87.669172323,"9,X9"
Jackson & Austin Terminal,41.876321843,-87.774104816,126
Clark & North Ave,41.911311231,-87.631868918,"22,36"
Cottage Grove & 47th Street,41.809648994,-87.606677356,4
Milwaukee & Irving Park/Cicero,41.953581000999996,-87.747702999,56
Laramie & Washington,41.882265999999994,-87.755065,57
4900 S State,41.805807488,-87.625876117,29
Sheridan & Rosemont,41.996592,-87.65550299899999,"136,147,151"
Kedzie & 79th Street,41.749643156,-87.702308193,52A
Pershing & Cottage Grove,41.824050204,-87.60677568,39
Chicago & Grand,41.895706206,-87.699745804,"52,66"
59th Street & Morgan,41.787019504,-87.649696871,59
Roosevelt & Spaulding,41.866449709,-87.70792593600001,12
75th Street & Stony Island,41.758823846,-87.58556165899999,75
63rd Street & Knox,41.778535841,-87.738456788,63
Grand & Division,41.902620833,-87.717299537,65
Clark & Wilson,41.96502865,-87.666773616,"22,78"
State & 53rd Street,41.798392033,-87.625683201,29
Ashland & Roscoe,41.943168913,-87.66861633799999,9
Cottage Grove & 95th Street,41.72240198,-87.60436027700001,"4,N5,95"
Austin & Irving Park,41.95293517,-87.77667787,91
King Drive & 26th Street,41.845508001,-87.617219999,3
Damen & Armitage,41.917657872,-87.677523292,50
Narragansett & Berteau,41.956456447,-87.786581973,86
Ashland & 76th Street,41.755702408000005,-87.663447321,9
Kedzie & Harrison (Blue Line),41.873582622,-87.70579833299999,52
Austin & Diversey,41.931086766,-87.775835916,91
Ashland & 14th Street,41.863157481,-87.666161265,9
Halsted & Chicago,41.896715782,-87.647600504,"8,132"
Nagle & Higgins,41.976470403,-87.787762425,"86,91"
Orleans & Grand,41.891742143,-87.636929023,"37,125"
Damen & Grace,41.950421999999996,-87.678577999,50
Broadway & Rosemont,41.996229125,-87.660330174,36
Damen & 33rd Street,41.833939001,-87.675298001,50
Sheridan & Arthur (Red Line),42.000382087,-87.660600587,"147,155"
Pulaski & Lake (Green Line),41.885376398000005,-87.725699992,53
Western & Granville,41.993997,-87.689681001,49B
Pulaski & Milwaukee,41.940882,-87.727138,53
Sheridan & Thorndale,41.990272001,-87.655307999,"136,147,151"
Pulaski & Arthington,41.869921592,-87.72521740299999,53
Madison & Hamlin,41.880865538,-87.720978156,20
Pershing & Normal,41.823629642,-87.638514624,39
Indiana & 41st Street,41.820320231,-87.621374585,39
26th Street & Pulaski,41.844321275,-87.724823551,60
Ashland & North Ave,41.910792683000004,-87.667540124,"9,X9"
Pulaski & Elston,41.95984955,-87.72771186799999,53
Northwest Hwy & Ozark,42.005248869,-87.820249927,68
Damen & Lawrence,41.968634899,-87.679072101,50
Lafayette & 71st Street,41.765324017,-87.62664517399999,29
Milwaukee & Addison,41.946388103000004,-87.73598605,56
Ashland & Milwaukee (Blue Line),41.903734,-87.667365,"9,X9"
Ridge & Glenwood,41.986653999999994,-87.665155001,84
LaSalle & Goethe,41.90557247,-87.633113306,156
Kedzie & 77th Street,41.753378999999995,-87.70245600000001,52A
Lake Shore & Schiller,41.908064001,-87.625759999,151
Narragansett & Wellington,41.934734000000006,-87.785876999,86
Ridge & Wayne,41.985830951,-87.66380184,84
Blue Island & Damen,41.848572308,-87.675397263,60
Central & Lake,41.887873563,-87.765041556,85
Ashland & Armitage,41.917828001,-87.667794001,9
Kimball & Elston,41.949253000000006,-87.712713,82
Damen & Taylor,41.869229983000004,-87.67637797100001,50
Milwaukee & Central Park,41.934758229,-87.716885311,56
Archer & Kostner,41.800279899,-87.73309783100001,62
Stony Island & South Chicago/79th Street,41.751213191,-87.586004601,28
Loomis & Cermak,41.852532996,-87.661257871,60
Cicero & Madison,41.880231781999996,-87.74537109299999,54
Pulaski & 26th Street,41.844379383,-87.72464904,53
Lake Shore & Grace,41.952057768,-87.645113792,"135,146,151,152"
Lincoln & Winnemac,41.972931,-87.691278,11
Irving Park & Keeler,41.953698771,-87.732841855,"54A,80"
Armitage & Leclaire/Grand,41.916905565,-87.753279075,73
Western & North Ave,41.910476884,-87.687096635,"49,X49"
Cermak & Halsted,41.852737356999995,-87.646622749,21
Irving Park & Melvina,41.953054591,-87.781588054,80
Grand & Normandy,41.923697702,-87.792687035,"65,74"
119th Street & Halsted,41.677877105,-87.642255366,"119,8A"
Armitage & Cicero,41.917005639,-87.74591512,73
Congress & Keeler,41.874386206,-87.730614088,7
51st Street & St. Lawrence,41.802205857,-87.61116328799999,15
Chicago & Kostner,41.895257234,-87.736235457,66
Grand & California,41.894236,-87.69623900100001,65
Irving Park & Menard,41.953221338,-87.77179216,80
Fullerton & Rockwell,41.924961341,-87.69237395299999,74
Diversey & Menard,41.931286854,-87.770972295,76
79th Street & California,41.750015000000005,-87.692447001,79
63rd Street & Lawndale,41.778845269,-87.71559123200001,63
Cermak & Keeler,41.851654243,-87.729890129,21
Lawrence & Elston,41.968193457,-87.740126198,81
Commercial & 96th Street,41.72086969,-87.550966051,71
Kedzie & 110th Street,41.693395,-87.700793999,52A
Pulaski & 13th Street,41.864259387,-87.725022943,53
Homan & Maypole,41.883485349000004,-87.71099775100001,82
Ewing & 105th Street,41.70450357,-87.535185557,"26,30"
Austin & Railroad Ave (Blue Line),41.870322001,-87.774232,91
Cottage Grove & 106th Street,41.701876855,-87.607686733,"4,115"
Avenue B & 107th Street,41.700794259,-87.52569948,100
Central & George,41.933016001,-87.766227,85
Navy Pier Terminal,41.892331936,-87.609994163,29
Lake Shore & Scott,41.904949001,-87.625024001,151
Lake Shore & Brompton,41.947796905,-87.642918869,"135,146,151"
Cicero & Ohio,41.891625625,-87.74559743100001,54
State & Van Buren,41.876847667,-87.62754253799999,"2,10,29,130,146,147,148"
Broadway & Argyle,41.973368296,-87.65964820200001,36
Sheridan & North Shore,42.003870995,-87.66071682100001,"147,155"
Kedzie & 47th Street,41.807940255,-87.70385679399999,"47,52"
Racine & Roosevelt,41.867263105999996,-87.656598375,60
State & 47th Street,41.809080001,-87.625970001,29
Central & Fulton,41.885581821,-87.764955626,85
Damen & Division,41.903421804000004,-87.677164458,50
Cottage Grove & 59th Street,41.787631317,-87.605972235,"2,4"
Loomis & Blue Island,41.857622938,-87.66123266700001,60
Michigan & 8th Street,41.871786839,-87.62403400299999,"1,3,4"
Nagle & Bryn Mawr,41.982800272,-87.787625135,"86,91"
Clark & 18th Street,41.857672069,-87.63011176799999,24
Nagle & Foster,41.975568130999996,-87.787795593,"86,91"
Racine & 81st Street,41.746787774,-87.653560631,44
Kedzie & Jackson,41.877241,-87.705938,52
Dearborn & Hubbard,41.889937581,-87.62950028799999,"22,36"
Central & Wellington,41.934841,-87.76629,85
Cumberland & Catherine,41.977129999999995,-87.836528999,81W
Western & Fullerton,41.925075185,-87.68751948399999,"49,X49"
California & Diversey,41.93239667,-87.697529983,52
Western & 16th Street,41.859817577,-87.685723614,"49,X49"
55th Street & Kilpatrick,41.793164921999995,-87.73998806799999,55
Madison & Austin,41.880198016,-87.774488283,20
Wilson & Broadway (Red Line),41.965452933,-87.65816430299999,78
Diversey & Narragansett,41.931073183,-87.785561255,76
California & Logan,41.928125306999995,-87.697600794,52
Commercial & 87th Street,41.737483048,-87.551510421,"N5,26,71"
Sheridan & Granville,41.994419,-87.655598,"136,147,151"
Ashland & 95th Street,41.721379013,-87.66284023700001,"9,X9"
Washington & Halsted,41.883070801,-87.64669494600001,"19,20"
103rd Street & Talman,41.706277214,-87.68784619,103
103rd Street & State,41.707094852,-87.623671051,103
51st Street & Michigan,41.801964179,-87.62253139399999,15
51st Street & Halsted,41.801510597,-87.645529072,51
Addison & Racine,41.947091727,-87.65890761200001,152
55th Street & California,41.793623224,-87.693690194,55
87th Street & Aberdeen,41.736067227,-87.65077833,"24,87"
Belmont & Oak Park,41.938096,-87.795797,77
95th Street & Loomis,41.721213411,-87.657563824,"N9,95"
Chicago & LaSalle,41.896517691999996,-87.63295213299999,66
87th Street & Greenwood,41.73669466,-87.59714192,87
Lawrence & Damen,41.968671945,-87.679349916,81
900 W Taylor,41.869484,-87.648754,157
Clark & Harrison,41.874404,-87.630589999,24
California & Pratt,42.004758,-87.699748999,93
Kimball & Addison,41.946462169,-87.71261920200001,82
Western & Grand,41.890871345,-87.68657188,"49,X49"
Ashland & Hollywood,41.98525531,-87.669735889,50
Western & Armitage,41.917462478000004,-87.68728053,49
Clark & Division (Red Line),41.903782,-87.63136299899999,22
Cottage Grove & 82nd Street,41.745779531,-87.60493006,4
California & 24th Boulevard,41.848175145,-87.695258995,94
Austin & Lake,41.888171727,-87.77482935399999,91
Cicero & Palmer,41.920834544,-87.746059405,54
California & 59th Street,41.786317993000004,-87.693495398,94
Cicero & School,41.940559701,-87.746796015,54
King Drive & 69th Street,41.769472273000005,-87.61527724,3
Pulaski & Marquette Rd,41.771252075,-87.722426864,53A
Michigan & 100th Street,41.71258366,-87.620010956,"34,103,106,119"
Wallace & 26th Street,41.845293,-87.641406,44
California & 31st Street,41.837308521,-87.69493167,94
Harlem & Belmont,41.937802709,-87.80664860700001,90
Pulaski & Belmont,41.939318284,-87.72709926600001,53
103rd Street & Oglesby,41.708148162,-87.56561981700001,"15,26"
71st Street & State,41.765570000000004,-87.62464200000001,71
Lunt & California,42.008505187,-87.699644815,96
North Ave & Ashland,41.91069828,-87.66798959100001,72
Gunnison & Austin,41.968586427,-87.778721016,81W
103rd Street & King Drive,41.707384276999996,-87.613621941,"34,106"
51st Street & Albany,41.800897,-87.701399999,51
Harrison & Lotus,41.872919756,-87.761775578,7
79th Street & Laflin,41.75046361,-87.66093913899999,79
Oakton & Kenton,42.026335492,-87.74258507399999,97
Lunt & Greenview,42.009182161999995,-87.668071708,96
Malcolm X College,41.876242,-87.674056999,126
95th Street & Greenwood,41.722257825999996,-87.597185135,100
Grand & Lockwood,41.917438488,-87.75829718799999,65
79th Street & Perry,41.750964108000005,-87.627279145,79
Harrison & Leamington,41.873053520999996,-87.753201227,"7,57"
92nd Street & Commercial,41.728311207,-87.551053077,"30,9E"
79th Street & Indiana,41.751078000999996,-87.619553,79
Montrose Brown Line Station,41.961557811,-87.675154745,78
Addison & Western,41.946799753,-87.688026617,152
106th Street & Ewing,41.702797081,-87.535566371,100
Roosevelt & Kostner,41.866104064,-87.734797645,12
Sheridan & Pratt,42.005364001,-87.66099799999999,"147,155"
Central & Fulton,41.885846888,-87.765165467,85
King Drive & 71st Street,41.765562,-87.615323,3
Damen & Cermak,41.852279444000004,-87.67593148899999,50
Homan & Madison,41.881099224,-87.71110069299999,82
Pulaski & 28th Street,41.840473591999995,-87.72452137299999,53
Pulaski & 59th Street,41.7860482,-87.72311805,53A
Central & Wrightwood,41.92747519,-87.766189177,85
Milwaukee & Irving Park/Cicero,41.953264436,-87.746953511,56
Clinton & Harrison,41.874518001,-87.641044,"7,157,60"
Pulaski & North Ave,41.90961755,-87.72653024600001,53
Western & Lawrence,41.968356238,-87.689071078,"11,49,49B,X49"
Commercial & 95th Street,41.722875087,-87.55116627299999,71
Halsted & 79th Street,41.750754199,-87.644145896,"8,169"
South Chicago & 79th Street/Stony Island,41.751358549,-87.58519126899999,30
Milwaukee & Belmont,41.939035545,-87.723466887,56
Ashland & 81st Street,41.746780053,-87.663477936,9
Homan & Jackson,41.877428613,-87.71099052299999,82
State & 79th Street,41.751456829,-87.62448715,"29,75"
Central Park & 31st Street,41.836968,-87.714507001,82
Ogden & California,41.861080343000005,-87.69590940299999,18
California & Bryn Mawr,41.983033,-87.699079,93
Damen & 57th Street,41.790240638,-87.67402760899999,48
Pulaski & 43rd Street,41.815419651,-87.72373264,53A
Halsted & Garfield,41.794536774,-87.64507152600001,8
Cottage Grove & 71st Street/South Chicago,41.766173001,-87.605469927,4
Cicero & Grace,41.949762082,-87.747005919,54
Lincoln & Webster,41.922209701,-87.64410791899999,74
Halsted & Cermak,41.852459300999996,-87.64657701,"8,N62"
Archer & Lawndale,41.806573966,-87.71627198,62
Milwaukee & Leavitt,41.913594931999995,-87.68231991299999,56
Milwaukee & Higgins,41.96900846,-87.76184809200001,"56,81,81W,91"
Kimball & Elston,41.949043185,-87.712845858,82
Damen & Wilson,41.965193411,-87.679172746,50
Damen & Roscoe,41.943296000000004,-87.678522,50
Ashland & Adams,41.878968930999996,-87.66687951600001,9
Western & 26th Street,41.844909734,-87.68559876200001,"49,X49"
Austin & 63rd Street,41.777934,-87.771564,55A
Damen & Armitage,41.917854487,-87.677713994,50
Wells & Ontario,41.893249349,-87.63419167200001,37
Western & 63rd Street,41.779029414,-87.683783025,"49,X49"
Pulaski & Milwaukee,41.941410999999995,-87.72732999899999,53
Austin & Diversey,41.931212,-87.776032,91
Western & 31st Street,41.83911,-87.685290001,49
Belmont & Milwaukee,41.939061532,-87.723983992,77
92nd Street & Commercial,41.728184174,-87.551339631,"30,9E"
59th Street & Morgan,41.786895783,-87.64995659799999,59
Yale & 63rd Street,41.780100894,-87.63185496700001,24
Wentworth & 73rd Street,41.761973001,-87.62975300000001,24
Cottage Grove & 111th Street,41.693101025,-87.609665644,"4,115"
Golf Road & Waukegan (Avon),42.054878343,-87.79790344799999,X98
Belmont & Narragansett,41.938251335,-87.78565251200001,77
Belmont & Sacramento,41.939433445,-87.703069688,77
Belmont & Sayre,41.938131258,-87.801577958,77
Grand & Oak Park,41.923666298,-87.795435445,"65,74"
Diversey & Lavergne,41.931409,-87.75160100000001,76
Archer & Nashville,41.792184999999996,-87.786791001,"62,62H"
Lake Shore Drive & Belmont,41.940363765,-87.638927973,"135,146"
State & 29th Street,41.841728,-87.62655700100001,29
Halsted & 51st Street,41.801442,-87.645259,8
Racine & 14th Street,41.863524376,-87.65665712299999,60
Pulaski & Irving Park,41.953488086,-87.727709763,53
